County_Name,State,State_Index,NUM_POP_2014,PER_POP_Change,PER_Female,PER_White_Only,PER_Black,PER_Native_American,PER_Asian,PER_Pacific_Islander,Per_Multiracial,PER_Hispanic,PER_Color,PER_Same_Residence,PER_Foreign_Born,PER_DIFF_Age_Groups,PER_Veterans,PER_EDU_High_School,PER_EDU_College,NUM_Mean_Work_Travel_Time,PER_Homeownership,PER_Apartments,NUM_House_Value,NUM_Person_In_Households,NUM_INC_Per_Capita,NUM_INC_Median_Household,PER_Below_Poverty,PER_Not_Farm_Employment_Change,NUM_Firms_Per_Capita,PER_Firms_Color,PER_Firms_Women,PER_Merchant_Sales_Per_Capita,PER_Retail_Sales_Per_Capita,PER_Food_Sales_Per_Capita,NUM_Sales_Per_Capita,NUM_Building_Permits,NUM_Land_Area,NUM_Pop_Per_Area,PER_Voters,PER_Vote_Diff,Win_Strength,Party_Winner
Piatt County,IL,39,16431,-1.8,50.3,96.7,0.6,0.2,0.5,0.0,1.1,1.1,3.5000000000000004,90.2,1.8,4.099999999999998,8.057939261152699,92.7,26.5,23.7,82.4,7.9,120800,2.52,31190,63027,6.2,-7.4,0.08563081979185685,0.0,0.0,16.063781875722718,7.23114843892642,0.6074493335767756,23.902379648225914,20,439.2,38.1,54.159819852717426,-33.5992808181,-1,-1
Pike County,IL,39,16022,-2.5,49.9,95.6,1.9,0.2,0.3,0.0,0.9,1.2,4.5,85.1,2.4,2.1999999999999993,7.152665085507428,86.1,13.5,24.8,77.9,6.7,74700,2.35,21344,39845,16.6,-4.3,0.09012607664461365,0.0,0.0,16.556672075895644,8.517788041443016,0.8553863437773062,25.929846461115964,20,831.38,19.8,46.548495818249904,-58.15231965680001,-2,-1
Pope County,IL,39,4276,-4.3,47.1,89.6,6.7,0.7,0.3,0.0,1.0,1.9,10.6,88.8,3.4,-5.700000000000001,10.173058933582787,87.6,13.5,30.4,81.1,5.5,98900,2.33,20448,38371,17.0,8.9,0.0,0.0,0.0,0.0,2.1569223573433116,0.28507951356407857,2.44200187090739,0,368.77,12.1,49.85968194574368,-61.1632270169,-2,-1
Pulaski County,IL,39,5815,-5.6,51.9,63.6,32.3,0.5,0.2,0.1,2.2,1.9,37.2,89.0,2.5,1.6999999999999993,9.4926913155632,80.2,12.0,28.4,78.1,11.6,55300,2.45,19867,33717,18.8,-9.4,0.04539982803095443,0.0,0.0,0.0,5.475494411006019,0.0,5.475494411006019,3,199.19,30.9,42.52794496990542,-30.97452486849999,-1,-1
Putnam County,IL,39,5814,-3.2,49.1,93.1,0.9,0.3,0.3,0.0,1.0,4.7,7.2,90.5,4.5,0.3999999999999986,10.577915376676987,88.8,14.1,21.9,79.6,7.9,126500,2.39,27074,54196,14.2,-8.5,0.0847953216374269,0.0,16.8,0.0,3.7260061919504643,0.3897488820089439,4.115755073959408,13,160.16,37.5,52.90677674578603,-20.1235370611,0,-1
Randolph County,IL,39,32869,-1.8,45.0,85.8,10.1,0.2,0.4,0.1,1.0,2.8,14.599999999999998,90.1,2.6,2.3000000000000007,9.285344853813625,82.2,11.8,23.0,76.0,9.2,92100,2.5,21976,47427,12.4,0.4,0.06845355806382913,0.0,33.6,5.062307949739877,10.109982049955885,0.8146277647631507,15.986917764458912,21,575.5,58.2,42.690681188962245,-46.828677309,-1,-1
Richland County,IL,39,16061,-1.1,50.6,95.9,0.6,0.2,0.8,0.0,1.1,1.5,4.2,88.9,3.7,2.0,9.146379428429114,90.6,20.4,17.5,74.9,10.2,78100,2.41,23621,44070,14.2,-1.1,0.09221094576925472,0.0,21.6,15.586513915696408,10.054728846273582,0.8861839237905486,26.52742668576054,4,359.99,45.1,47.50638191893407,-54.4823066842,-2,-1
Rock Island County,IL,39,146063,-1.0,50.8,73.7,9.8,0.6,2.3,0.1,2.6,12.4,27.799999999999997,85.9,11.5,4.5,8.283411952376714,87.4,21.8,18.9,70.2,22.0,113800,2.37,26455,48702,13.3,2.5,0.06408193724625676,8.0,29.4,9.841657367026556,11.716766053004525,1.535084176006244,23.093507596037327,241,427.64,345.0,43.11221870014993,8.399104349600005,0,1
St. Clair County,IL,39,265729,-1.6,51.8,62.5,30.2,0.3,1.4,0.1,2.2,3.8,38.0,87.8,4.8,10.3,11.151586766969356,89.5,25.3,23.6,67.2,20.1,123700,2.57,26234,50578,17.6,-1.5,0.06427601052199798,17.9,33.3,6.253062330419337,11.61779482103948,2.315712624515954,20.18656977597477,762,657.76,410.6,44.85810731986347,5.621597134300005,0,1
Saline County,IL,39,24612,-1.2,50.7,91.7,4.1,0.4,0.6,0.1,1.9,1.7,8.799999999999999,87.2,2.3,2.5,8.678693320331545,84.9,14.6,22.9,72.2,9.2,70500,2.38,21596,37800,19.1,-5.5,0.07870144644888673,0.0,25.7,0.0,11.018446286364375,1.148789208516171,12.167235494880545,0,379.82,65.6,45.644401105151964,-50.712123909599995,-2,-1
Sangamon County,IL,39,198997,0.8,52.0,81.4,12.4,0.2,1.9,0.0,2.3,2.2,19.0,84.4,5.2,7.5,8.038814655497319,92.0,32.5,18.9,70.0,19.1,126200,2.35,29974,55449,14.2,-1.3,0.0864083378141379,6.0,28.1,9.252853058086302,14.385257064176846,1.8434901028658723,25.48160022512902,431,868.3,227.4,48.47912280084624,-9.424496226900004,0,-1
Schuyler County,IL,39,7330,-2.8,47.3,93.9,3.5,0.2,0.4,0.0,0.6,1.8,6.5,89.1,1.8,0.6000000000000014,11.473396998635744,88.9,18.6,25.2,81.0,5.2,76600,2.31,23656,48138,15.9,-2.0,0.06930422919508868,0.0,0.0,0.0,7.242837653478854,0.0,7.242837653478854,0,437.27,17.3,51.732605729877214,-38.2120253165,-1,-1
Scott County,IL,39,5204,-2.8,51.9,97.0,0.5,0.2,0.2,0.0,1.0,1.2,3.0999999999999996,89.6,1.1,3.6999999999999993,8.20522674865488,89.8,13.7,24.3,75.9,9.1,82900,2.48,24471,49669,12.3,-8.0,0.08627978478093774,0.0,0.0,0.0,6.705226748654881,0.3293620292083013,7.034588777863182,0,250.91,21.3,49.63489623366641,-55.632984901300006,-2,-1
Shelby County,IL,39,22048,-1.4,50.6,97.4,0.4,0.2,0.3,0.0,0.7,1.0,2.6,90.5,1.5,0.7999999999999972,10.155116110304789,89.8,14.4,23.3,81.2,5.5,86100,2.45,23069,47188,11.8,-1.3,0.07705914368650217,0.0,0.0,7.1343886066763424,6.390602322206096,0.6379263425253991,14.162917271407837,32,758.52,29.5,49.49201741654572,-54.34384164219998,-2,-1
Stark County,IL,39,5813,-3.0,50.7,96.5,0.6,0.2,0.4,0.0,1.2,1.1,3.5000000000000004,91.9,1.6,-4.0,8.326165491140546,87.9,16.7,26.8,82.0,6.8,88300,2.41,26843,54203,11.1,4.7,0.0,0.0,0.0,0.0,9.849131257526235,0.23258214347152933,10.081713400997764,3,288.08,20.8,46.56803715809393,-38.0125600296,-1,-1
Stephenson County,IL,39,46435,-2.7,51.6,83.8,9.6,0.2,0.7,0.0,2.6,3.5,16.599999999999998,86.7,3.6,1.3999999999999986,8.426833207709702,89.5,17.9,20.4,71.8,18.5,101800,2.4,23350,43472,15.9,-0.9,0.07886292667169162,3.4,0.0,0.0,10.348896306665232,0.9647464197264994,11.31364272639173,8,564.52,84.5,42.04802411973726,-16.9731113956,0,-1
Tazewell County,IL,39,135707,0.2,50.6,94.2,1.3,0.3,0.9,0.0,1.3,2.2,6.0,88.6,2.9,6.100000000000001,7.908214019910543,91.7,23.6,20.5,76.0,14.0,132000,2.45,28037,56067,9.1,-1.0,0.07302497291959884,0.9,27.9,9.02764780003979,12.955367077601007,2.608148437442431,24.591163315083232,637,648.97,208.6,46.6792427804019,-28.497008540200003,-1,-1
Union County,IL,39,17447,-2.0,50.1,91.8,1.1,0.7,0.4,0.0,1.5,5.1,8.8,89.0,6.0,1.1000000000000014,9.119046254370378,83.9,20.1,24.5,75.7,9.1,87500,2.47,21719,41848,19.5,0.9,0.0828222617068837,4.9,0.0,1.1752163695764315,8.319023327792744,0.5748266177566344,10.06906631512581,13,413.46,43.1,48.799220496360405,-39.8285177355,-1,-1
Vermilion County,IL,39,79728,-2.3,50.3,79.3,13.5,0.4,0.8,0.0,2.2,4.7,21.6,87.5,4.7,6.600000000000001,9.20253863134658,85.7,13.9,20.8,70.6,14.3,75300,2.51,21225,41400,19.6,-2.3,0.07331175998394542,0.0,28.4,0.0,9.505907585791691,1.0658739715031105,10.571781557294802,6,898.37,90.9,37.37582781456953,-29.2157454948,-1,-1
Wabash County,IL,39,11549,-3.3,50.6,95.5,0.9,0.2,0.8,0.0,1.3,1.5,4.7,91.7,2.5,3.1000000000000014,7.948740150662395,89.3,16.8,21.5,78.7,9.0,80900,2.45,24096,47365,12.7,-3.2,0.09559269200796605,0.0,13.2,7.749761884145814,9.456576326954714,0.878863970906572,18.0852021820071,1,223.25,53.5,46.77461252056455,-53.554239170699994,-2,-1
Warren County,IL,39,17874,0.9,51.2,85.1,2.4,0.5,1.8,0.1,1.5,9.4,15.7,89.1,10.0,3.200000000000003,7.2675394427660285,87.8,20.9,18.6,73.4,11.9,81500,2.37,21832,43536,15.8,1.1,0.0755287009063444,0.0,29.2,12.295233299765021,7.481369587109769,0.7973033456417142,20.573906232516503,6,542.41,32.6,43.079333109544585,-16.675324675300008,0,-1
Washington County,IL,39,14337,-2.6,49.9,96.2,0.8,0.1,0.4,0.1,0.9,1.6,3.9000000000000004,89.3,3.1,2.3000000000000007,10.08579200669596,89.7,20.5,24.0,80.6,5.3,107900,2.44,26325,52832,10.2,-14.7,0.0,0.0,0.0,18.86691776522285,13.76278161400572,0.8596638069331102,33.48936318616168,20,562.57,26.2,51.44730417800098,-55.856832971799996,-2,-1
Wayne County,IL,39,16543,-1.3,50.7,96.4,0.6,0.2,0.7,0.0,0.9,1.3,3.7,90.8,2.3,2.6999999999999993,8.789215982590823,86.4,11.8,21.7,79.1,6.1,75700,2.34,22526,43605,14.7,-1.5,0.09992141691349815,0.0,23.8,7.650970198875657,8.841383062322432,0.0,16.49235326119809,1,713.81,23.5,49.906304781478575,-71.6448643411,-2,-1
White County,IL,39,14374,-2.0,51.4,96.9,0.6,0.3,0.3,0.0,0.8,1.3,3.3,87.4,1.5,-0.10000000000000142,9.558925838319187,85.4,14.3,24.9,78.6,8.8,72200,2.28,25375,42914,15.6,-0.2,0.08689300125226103,0.0,0.0,27.84597189369695,8.566995964936691,0.7936552107972729,37.20662306943092,1,494.77,29.6,50.709614581883955,-57.991494032099986,-2,-1
Whiteside County,IL,39,56876,-2.8,50.7,84.9,1.7,0.4,0.5,0.0,1.6,11.8,16.0,91.5,6.0,3.5,8.79105422322245,87.4,16.2,19.7,75.6,13.9,99400,2.44,24525,47667,12.0,-1.5,0.07143610661790561,0.0,23.7,16.29588930304522,10.032825796469513,1.0655461002883466,27.39426119980308,19,684.25,85.5,44.32449539348759,-6.314954383200005,0,-1
Will County,IL,39,685419,1.2,50.4,65.3,11.8,0.4,5.4,0.1,1.8,16.6,36.10000000000001,91.3,19.9,15.5,4.993150175294236,90.5,32.3,32.8,82.9,12.3,219400,3.02,30377,76147,8.0,4.5,0.07746648400467451,17.400000000000002,29.4,16.138728281532902,9.981415747156118,2.0497535084379046,28.169897537126925,1185,836.91,809.6,42.45724148294693,5.671282773800002,0,1
Williamson County,IL,39,67008,1.0,50.3,90.7,4.3,0.4,1.0,0.0,1.6,2.4,9.700000000000001,86.7,2.9,4.299999999999997,9.473495702005732,88.9,22.5,20.9,72.0,17.0,93700,2.41,23605,43125,15.6,2.1,0.08776563992359121,1.0,27.7,0.0,14.737210482330468,1.769982688634193,16.507193170964662,115,420.15,157.9,46.89290830945559,-41.2577175227,-1,-1
Winnebago County,IL,39,288542,-2.3,51.2,70.8,12.9,0.5,2.6,0.0,2.6,12.0,30.6,86.8,12.4,8.200000000000001,7.374316390681426,86.2,21.2,21.7,66.9,25.8,123400,2.55,24495,47072,17.5,-0.6,0.08207817232846518,12.4,28.9,9.096505881292845,13.349852014611391,1.567144471168842,24.013502367073077,139,513.36,575.2,39.17176702178539,-1.1740557565999954,0,-1
Woodford County,IL,39,39187,1.4,50.4,95.7,0.7,0.3,0.7,0.0,1.1,1.8,4.6,88.6,2.3,8.3,6.841554597187843,93.0,27.6,23.1,81.6,8.6,158600,2.63,30926,66639,8.8,-5.9,0.06035164722994871,0.0,0.0,0.0,7.101513256947457,0.6640722688646745,7.765585525812131,75,527.8,73.3,49.478143261796006,-41.8381556553,-1,-1
Adams County,IN,19,34791,1.2,50.5,94.1,0.4,0.3,0.3,0.0,0.7,4.4,6.1000000000000005,90.1,16.8,16.9,5.11051708775258,84.3,14.7,21.5,78.9,14.4,116100,2.8,20160,46695,18.1,2.9,0.0912017475783967,0.0,18.6,0.0,10.631916300192579,0.7780460463913081,11.409962346583887,79,339.03,101.4,37.47808341237676,-52.458010583600014,-2,-1
Allen County,IN,19,365918,3.0,51.2,74.9,12.1,0.5,3.5,0.1,2.8,7.2,26.200000000000003,86.6,9.7,13.200000000000001,6.396788351488585,89.0,26.3,20.3,69.8,20.5,112700,2.55,25279,49370,15.3,1.8,0.07458501631513072,2.1999999999999997,27.1,0.0,13.047117113670275,1.504298777321695,14.55141589099197,1115,657.31,540.6,39.84143988543881,-19.603256806200008,0,-1
Bartholomew County,IN,19,80217,4.5,50.1,84.6,2.3,0.5,5.4,0.1,1.5,6.4,16.2,83.9,9.6,9.4,6.806537267661469,89.1,26.5,19.1,70.9,14.6,134900,2.56,27359,54165,12.2,-2.8,0.07300198212349003,3.5,28.8,9.316379321091539,13.404128800628296,1.7413266514579204,24.461834773177756,254,406.91,188.7,40.37672812496104,-33.332304177299996,-1,-1
Benton County,IN,19,8700,-1.7,50.3,92.6,1.0,0.2,0.3,0.0,1.0,5.4,7.9,84.2,4.7,9.100000000000001,7.333333333333333,88.9,16.0,24.9,74.4,8.4,84300,2.53,23049,48711,11.1,2.9,0.0,0.0,0.0,0.0,5.849540229885058,0.294367816091954,6.143908045977011,2,406.42,21.8,42.0,-47.0443349753,-1,-1
Blackford County,IN,19,12401,-2.9,50.4,95.9,0.6,0.2,0.3,0.0,1.4,1.6,4.1,83.8,1.6,2.5,9.15248770260463,86.0,9.8,24.4,75.0,10.8,70400,2.41,20322,39225,16.0,-2.5,0.07184904443190065,0.0,0.0,12.809854044028707,7.892266752681236,0.6481735343923877,21.35029433110233,3,165.08,77.3,38.88396097088944,-43.67482372460001,-1,-1
Boone County,IN,19,61915,9.3,50.5,92.1,1.5,0.3,2.3,0.0,1.4,2.6,8.1,89.4,4.4,14.4,5.383186626827102,93.5,41.0,24.1,76.8,13.7,179000,2.62,37482,67255,7.5,15.5,0.091447952838569,0.0,23.2,6.2407009609949124,7.824969716546879,0.8800775256399903,14.94574820318178,526,422.91,133.9,51.78228216102722,-29.54680140990001,-1,-1
Brown County,IN,19,14962,-1.8,50.2,95.9,0.6,0.4,0.4,0.0,1.3,1.6,4.300000000000001,87.6,3.4,-1.6000000000000014,11.388851757786393,87.1,21.1,35.9,83.0,2.7,157400,2.54,25833,51568,14.6,0.4,0.13046384173238873,0.0,27.4,0.2873278973399278,4.111616094105067,1.3202112017110013,5.719155193155995,48,311.98,48.9,52.853896537896006,-31.575619625699996,-1,-1
Carroll County,IN,19,19923,-1.2,50.3,94.3,0.6,0.3,0.2,0.0,1.1,4.1,6.3,88.4,4.6,5.5,8.50273553179742,87.7,16.0,25.7,78.8,7.3,103900,2.5,24531,50542,10.7,4.6,0.07267981729659188,0.0,0.0,0.0,5.12528233699744,0.9241078150880891,6.049390152085529,24,372.22,54.1,43.21136375043919,-50.9002206993,-2,-1
Cass County,IN,19,38438,-1.4,50.0,81.8,2.0,1.0,1.7,0.2,1.4,13.8,20.1,86.8,13.4,7.900000000000002,8.1637962433009,83.1,13.7,20.1,75.9,11.4,81900,2.54,21700,41940,16.5,-1.8,0.07039908423955461,0.0,16.6,11.420105104323847,8.868047244913887,0.879364170872574,21.167516520110308,12,412.16,94.5,36.7735053852958,-42.01627166610001,-1,-1
Clark County,IN,19,114262,3.7,50.9,84.3,7.4,0.4,1.0,0.1,2.2,5.2,16.3,88.4,5.2,8.7,7.819747597626508,86.2,18.9,24.1,71.6,17.9,127400,2.58,24312,50496,12.2,4.8,0.07545815756769529,1.5,26.1,9.294769914757312,15.136528329628398,1.7282386095114737,26.159536853897183,531,372.86,295.6,44.725280495702854,-21.957185347499998,0,-1
Clay County,IN,19,26562,-1.2,50.8,96.5,0.6,0.3,0.4,0.0,1.0,1.3,3.5999999999999996,87.9,1.5,6.5,7.491905729990211,86.6,14.0,27.0,76.2,7.1,91300,2.59,21474,46430,15.8,-1.7,0.07789323093140577,0.0,24.4,0.0,11.760974324222573,0.6935471726526617,12.454521496875236,14,357.54,75.2,42.387621414050145,-55.2624567014,-2,-1
Clinton County,IN,19,32776,-1.3,50.5,83.4,0.6,0.4,0.3,0.0,0.9,14.9,17.1,84.7,12.5,10.5,6.257627532340737,84.7,13.0,22.1,72.1,12.7,97300,2.76,21554,48953,13.9,1.5,0.06956309494752258,1.4,26.2,0.0,6.82191237490847,0.76479741274103,7.586709787649499,24,405.07,82.0,36.29484989016353,-48.007733692,-1,-1
Crawford County,IN,19,10655,-0.5,49.3,96.5,0.5,0.4,0.2,0.1,1.1,1.4,3.7,91.1,1.0,5.199999999999999,7.639605818864383,80.8,12.1,33.2,82.0,3.7,83300,2.49,20504,39700,19.6,4.4,0.11299859221022994,0.0,0.0,0.0,3.8216799624589393,0.0,3.8216799624589393,0,305.64,35.1,43.08775222900047,-36.8111522545,-1,-1
Daviess County,IN,19,32729,3.4,50.2,92.7,1.0,0.4,0.7,0.1,0.9,4.6,7.699999999999999,90.6,14.7,14.7,5.933575727947692,77.5,12.4,21.0,75.8,7.8,105500,2.81,21416,47165,12.9,-0.8,0.07167955024595925,0.0,17.6,4.696416022487702,11.657459745180116,0.789849980139937,17.143725747807753,4,429.49,73.7,32.80271319013719,-62.826005961199996,-2,-1
Dearborn County,IN,19,49506,-1.1,50.2,96.4,0.7,0.2,0.5,0.1,1.1,1.2,3.8,88.6,2.2,8.3,7.528380398335555,89.0,17.6,29.3,77.0,11.5,160400,2.66,27058,56946,9.1,-2.5,0.08007110249262715,0.0,18.7,0.0,10.294731951682625,0.0,10.294731951682625,65,305.03,164.1,48.29717609986668,-55.319949811799994,-2,-1
Decatur County,IN,19,26524,3.0,50.6,95.5,0.5,0.2,1.3,0.0,0.9,1.8,4.7,85.0,2.2,9.4,7.385763836525411,87.1,13.7,23.2,70.6,12.0,112000,2.61,22046,48047,14.1,7.4,0.08011612124868044,0.0,25.9,0.0,11.876903936057909,1.125810586638516,13.002714522696426,50,372.57,69.1,41.83004071784045,-57.38621000449999,-2,-1
DeKalb County,IN,19,42383,0.4,50.2,95.1,0.5,0.3,0.6,0.0,1.0,2.7,5.1,88.1,2.8,9.899999999999999,7.269424061534106,87.9,16.3,21.0,78.7,14.6,107800,2.61,22827,47247,12.4,4.1,0.06490809994573296,0.0,21.7,0.0,9.647712526248732,1.1201425099686195,10.767855036217352,94,362.82,116.4,39.676285303069626,-48.2457183635,-1,-1
Delaware County,IN,19,117074,-0.5,51.9,87.4,7.1,0.3,1.2,0.1,2.1,2.1,12.899999999999999,73.1,2.9,2.8999999999999986,7.375676922288467,86.9,22.5,20.1,63.8,21.0,89600,2.36,20854,37474,22.3,2.9,0.06703452517211336,2.0,27.1,3.6221535097459725,12.956036353075833,1.373618395203034,17.95180825802484,98,392.12,300.1,38.18012539077848,-13.684869907599994,0,-1
Dubois County,IN,19,42345,1.1,50.6,91.8,0.5,0.3,0.5,0.1,0.7,6.7,8.8,91.0,7.9,8.200000000000001,7.528633841067422,86.9,18.9,19.8,78.2,12.3,133200,2.59,25589,54780,8.3,1.4,0.08489786279371826,0.0,26.1,12.531467705750384,18.029070728539377,1.3881449994096116,31.948683433699376,124,427.27,98.0,47.035069075451645,-40.0461916956,-1,-1
Elkhart County,IN,19,201971,2.2,50.5,75.9,6.2,0.6,1.2,0.1,2.3,15.1,25.5,85.5,18.1,14.599999999999998,5.589416302340435,80.5,18.2,19.4,71.6,18.6,121700,2.78,21109,45693,16.7,3.0,0.07960053671071589,6.4,22.6,15.999287026355269,11.966465482668303,1.3487876972436637,29.314540206267235,270,463.17,426.5,32.275425679924346,-32.43438108820001,-1,-1
Fayette County,IN,19,23468,-3.4,50.5,96.0,1.6,0.2,0.3,0.0,1.0,0.9,4.0,83.9,2.3,4.200000000000003,9.14436679734106,77.3,8.9,25.0,72.0,14.9,81700,2.48,18757,37391,23.0,-1.0,0.06366115561615818,0.0,25.8,3.6618373956025225,8.900673257201296,0.921424919038691,13.483935571842508,11,215.01,112.9,40.60848815408215,-48.132214060900004,-1,-1
Floyd County,IN,19,76179,2.1,51.4,88.7,5.5,0.3,1.1,0.0,2.0,2.9,11.8,87.7,4.2,8.7,8.020583100329487,88.0,22.6,22.7,71.8,17.3,150400,2.54,27185,53961,13.3,-3.4,0.0,0.0,0.0,18.64638548681395,10.336142506465036,0.0,28.98252799327899,142,147.94,504.1,48.86517281665551,-20.115513767600003,0,-1
Fountain County,IN,19,16658,-3.4,50.2,95.4,0.4,0.4,0.3,0.1,1.1,2.6,4.9,84.9,2.8,3.400000000000002,7.5699363669107935,85.5,11.9,25.7,76.5,6.7,88800,2.44,23063,45884,11.9,-4.3,0.07659983191259455,0.0,0.0,7.489734662024253,8.552347220554688,0.7211550006003121,16.763236883179253,2,395.66,43.6,44.86733101212631,-55.99411292480001,-2,-1
Franklin County,IN,19,22934,-0.7,49.8,97.1,0.4,0.2,0.6,0.0,0.7,1.1,3.0,91.0,1.9,9.1,6.383535362344118,85.4,18.1,31.4,79.4,7.1,150100,2.67,24085,49516,13.5,-1.5,0.08057905293450772,0.0,16.7,0.8121566233539723,7.467951513037412,1.2413883317345427,9.521496468125926,35,384.43,60.1,47.920118601203455,-60.9463148316,-2,-1
Fulton County,IN,19,20500,-1.6,50.0,92.2,0.8,0.8,0.6,0.0,1.2,5.1,8.5,85.3,7.5,6.299999999999997,7.970731707317073,84.1,12.7,22.7,76.5,7.3,95600,2.49,21226,40168,15.5,-1.8,0.10590243902439024,0.0,26.0,3.0306341463414634,9.794195121951219,0.0,12.824829268292683,15,368.39,56.6,40.84878048780487,-48.3639837593,-1,-1
Gibson County,IN,19,33759,0.8,50.1,94.1,2.1,0.3,0.4,0.0,1.8,1.6,6.199999999999999,87.7,2.0,6.699999999999999,7.328416126070085,90.1,16.1,21.2,77.8,9.9,104400,2.5,24258,49329,11.5,4.5,0.06990728398353031,0.0,24.2,0.0,13.110726028614591,1.1404662460380937,14.251192274652686,121,487.49,68.7,45.830741431914454,-47.5633402275,-1,-1
Grant County,IN,19,68569,-2.1,52.2,85.6,7.3,0.4,0.8,0.0,2.4,4.0,14.9,85.6,2.9,3.1000000000000014,8.585512403564293,85.7,16.8,18.9,69.7,14.6,80100,2.39,20516,39747,18.6,1.6,0.06680861613848824,4.7,0.0,0.0,11.168691391153438,1.2841808980734735,12.45287228922691,68,414.07,169.2,36.8081786229929,-39.5419786838,-1,-1
Greene County,IN,19,32726,-1.3,50.1,96.8,0.3,0.4,0.4,0.0,1.0,1.3,3.4000000000000004,87.7,1.2,4.600000000000001,9.36564199718878,84.6,12.1,29.4,78.4,6.8,88800,2.53,22235,43980,14.0,-4.1,0.07104442950559188,0.0,0.0,0.0,6.9083908818676285,0.5961926297133777,7.504583511581006,0,542.5,61.1,42.055246592923055,-53.374990917599995,-2,-1
Hamilton County,IN,19,302623,10.2,51.2,84.9,4.1,0.2,5.6,0.1,1.8,3.8,15.599999999999998,86.9,9.3,18.1,5.2137477984158505,96.3,55.1,26.5,79.2,15.9,215600,2.73,39521,82468,5.1,3.6,0.09321499026841978,6.300000000000001,27.6,9.184549753323441,10.889525911778021,1.4445564282952716,21.518632093396736,3684,394.27,696.4,50.76613476173325,-19.5827637831,0,-1
Hancock County,IN,19,71978,2.8,50.9,93.4,2.3,0.3,0.9,0.0,1.3,2.1,6.9,88.4,2.2,9.000000000000002,7.475895412487149,92.6,26.3,26.3,80.2,12.8,155400,2.68,28111,62981,7.6,2.2,0.08959682125093779,0.6,27.5,7.223484953735864,7.898496762899775,0.9211981438772958,16.043179860512936,395,306.02,228.8,50.05279390925005,-44.8247147972,-1,-1
Harrison County,IN,19,39299,-0.2,50.1,96.0,0.6,0.3,0.4,0.0,1.1,1.8,4.2,91.3,2.0,6.600000000000001,8.491310211455762,87.6,14.9,30.2,81.2,6.8,122100,2.67,23244,50510,13.2,2.0,0.09417542431105118,4.4,27.1,2.5083589913229343,10.202066210336142,0.0,12.710425201659076,84,484.52,81.2,47.14623781775617,-44.349093264299995,-1,-1
Hendricks County,IN,19,156056,7.3,50.2,86.4,6.0,0.3,2.5,0.1,1.7,3.5,14.1,87.9,5.7,13.599999999999998,6.761675296047573,93.5,32.2,25.9,82.4,11.2,159800,2.75,29830,68297,5.0,2.4,0.07542805146870354,7.1,25.0,16.152848977290205,13.384118521556365,1.4587519864663967,30.995719485312964,1145,406.91,357.4,48.22499615522633,-34.1903850753,-1,-1
Henry County,IN,19,48995,-0.9,48.3,93.9,2.7,0.2,0.4,0.0,1.4,1.6,6.300000000000001,84.2,2.0,2.8999999999999986,8.802939075415859,85.8,14.9,27.3,73.3,14.8,94200,2.5,20309,40679,17.0,0.9,0.058087559955097456,1.1,29.3,3.678763139095826,9.287396673129912,0.7385447494642311,13.704704561689969,18,391.88,126.2,40.973568731503214,-43.691158157,-1,-1
Howard County,IN,19,82982,0.3,51.7,86.0,7.3,0.4,1.1,0.0,2.6,3.1,14.5,83.8,4.2,5.0,9.01641319804295,88.8,20.0,20.4,70.5,17.3,98500,2.36,24071,43590,16.7,3.8,0.0692680340314767,0.0,28.8,3.850762816032393,14.397074064254898,1.8134173676218939,20.061254247909186,140,293.06,282.4,44.29153310356463,-33.901071992199995,-1,-1
Huntington County,IN,19,36706,-1.1,50.8,95.4,0.6,0.5,0.6,0.0,1.1,2.1,4.9,85.5,2.3,6.499999999999998,7.363918705388765,88.5,16.9,20.8,77.4,10.4,97100,2.52,22601,46148,12.0,3.0,0.07614558927695744,0.0,19.1,0.0,8.936331934833543,1.2060153653353676,10.14234730016891,53,382.65,97.0,43.5187707731706,-50.976586953799995,-2,-1
Jackson County,IN,19,43705,3.1,50.2,90.1,1.0,0.3,1.3,0.2,1.2,6.4,10.4,85.7,7.1,8.899999999999999,6.440910650955268,86.2,14.5,20.3,73.0,12.5,117100,2.52,22568,46501,13.0,-0.6,0.07491133737558632,0.0,19.9,0.0,12.116027914426267,1.336895092094726,13.452923006520994,178,509.31,83.2,40.114403386340236,-51.41455623999999,-2,-1
Jasper County,IN,19,33475,0.0,50.2,91.7,0.9,0.3,0.4,0.1,1.0,5.9,8.600000000000001,88.4,5.3,8.7,7.513069454817027,87.2,14.9,26.6,79.6,9.9,146200,2.71,24297,57500,7.7,-1.2,0.07638536221060493,0.0,0.0,4.880567587752053,12.113188946975354,1.0138909634055264,18.007647498132936,51,559.63,59.8,39.823749066467514,-45.405445953000005,-1,-1
Jay County,IN,19,21179,-0.3,50.7,95.3,0.4,0.2,0.5,0.0,0.9,3.0,5.0,89.7,4.6,9.600000000000001,6.572548278955569,84.1,10.0,20.6,76.0,9.3,79300,2.57,19236,40235,14.7,-5.0,0.05491288540535436,0.0,26.6,19.53326408234572,6.588554700410784,0.0,26.121818782756502,21,383.91,55.4,37.59384295764673,-47.8271791007,-1,-1
